"Geography","Geographic Area Name","Total"
"1400000US36085017015","Census Tract 170.15; Richmond County; New York","2713"
"1400000US36085017016","Census Tract 170.16; Richmond County; New York","4637"
"1400000US36085017300","Census Tract 173; Richmond County; New York","2535"
"1400000US36085017600","Census Tract 176; Richmond County; New York","4932"
"1400000US36085017701","Census Tract 177.01; Richmond County; New York","4724"
"1400000US36085017702","Census Tract 177.02; Richmond County; New York","2353"
"1400000US36085018100","Census Tract 181; Richmond County; New York","3569"
"1400000US36085018701","Census Tract 187.01; Richmond County; New York","1836"
"1400000US36085018703","Census Tract 187.03; Richmond County; New York","3976"
"1400000US36085018704","Census Tract 187.04; Richmond County; New York","3780"
"1400000US36085018901","Census Tract 189.01; Richmond County; New York","5725"
"1400000US36085018902","Census Tract 189.02; Richmond County; New York","5533"
"1400000US36085019700","Census Tract 197; Richmond County; New York","1958"
"1400000US36085019800","Census Tract 198; Richmond County; New York","6627"
"1400000US36085020100","Census Tract 201; Richmond County; New York","3796"
"1400000US36085020701","Census Tract 207.01; Richmond County; New York","3942"
"1400000US36085020702","Census Tract 207.02; Richmond County; New York","3436"
"1400000US36085020803","Census Tract 208.03; Richmond County; New York","7348"
"1400000US36085020804","Census Tract 208.04; Richmond County; New York","5364"
"1400000US36085020805","Census Tract 208.05; Richmond County; New York","6433"
"1400000US36085020806","Census Tract 208.06; Richmond County; New York","2714"
"1400000US36085021300","Census Tract 213; Richmond County; New York","5737"
"1400000US36085022300","Census Tract 223; Richmond County; New York","3134"
"1400000US36085022601","Census Tract 226.01; Richmond County; New York","6945"
"1400000US36085022602","Census Tract 226.02; Richmond County; New York","1223"
"1400000US36085022801","Census Tract 228.01; Richmond County; New York","95"
"1400000US36085022802","Census Tract 228.02; Richmond County; New York","15"
"1400000US36085023100","Census Tract 231; Richmond County; New York","4959"
"1400000US36085023900","Census Tract 239; Richmond County; New York","3605"
"1400000US36085024401","Census Tract 244.01; Richmond County; New York","5687"
"1400000US36085024402","Census Tract 244.02; Richmond County; New York","4381"
"1400000US36085024700","Census Tract 247; Richmond County; New York","2893"
"1400000US36085024800","Census Tract 248; Richmond County; New York","4798"
"1400000US36085025100","Census Tract 251; Richmond County; New York","6030"
"1400000US36085027301","Census Tract 273.01; Richmond County; New York","4811"
"1400000US36085027302","Census Tract 273.02; Richmond County; New York","4242"
"1400000US36085027702","Census Tract 277.02; Richmond County; New York","6479"
"1400000US36085027704","Census Tract 277.04; Richmond County; New York","4612"
"1400000US36085027705","Census Tract 277.05; Richmond County; New York","5866"
"1400000US36085027706","Census Tract 277.06; Richmond County; New York","3043"
"1400000US36085027900","Census Tract 279; Richmond County; New York","2110"
"1400000US36085029102","Census Tract 291.02; Richmond County; New York","3394"
"1400000US36085029104","Census Tract 291.04; Richmond County; New York","7178"
"1400000US36085029105","Census Tract 291.05; Richmond County; New York","4257"
"1400000US36085029106","Census Tract 291.06; Richmond County; New York","3231"
"1400000US36085030301","Census Tract 303.01; Richmond County; New York","5130"
"1400000US36085030302","Census Tract 303.02; Richmond County; New York","6669"
"1400000US36085031901","Census Tract 319.01; Richmond County; New York","3262"
"1400000US36085031902","Census Tract 319.02; Richmond County; New York","5500"
"1400000US36085032300","Census Tract 323; Richmond County; New York","1233"
"1400000US36085990100","Census Tract 9901; Richmond County; New York","0"
